ID_ESTACION|CAMPAÑA|precip_cum_01|precip_cum_02|precip_cum_03|precip_cum_04|precip_cum_05|precip_cum_06|snow_cum_01|snow_cum_02|snow_cum_03|snow_cum_04|snow_cum_05|snow_cum_06|temperature_max_mean_01|temperature_max_mean_02|temperature_max_mean_03|temperature_max_mean_04|temperature_max_mean_05|temperature_max_mean_06|uvIndex_max_01|uvIndex_max_02|uvIndex_max_03|uvIndex_max_04|uvIndex_max_05|uvIndex_max_06
15|17|134.7|5.699999999999999|153.7|57.3|3.6|11.4|20.3|0.0|0.0|0.0|0.0|0.0|9.73225806451613|13.05|17.01290322580645|18.779999999999998|24.051612903225806|29.936666666666667|3.0|4.0|6.0|8.0|9.0|9.0
15|18|93.60000000000001|75.3|53.800000000000004|25.400000000000002|61.2|52.1|0.0|3.1|0.0|0.0|0.0|0.0|12.429032258064517|10.260714285714286|13.751612903225807|17.35|21.270967741935483|26.623333333333335|3.0|4.0|6.0|8.0|9.0|9.0
15|19|1.7999999999999998|3.8000000000000003|33.6|178.10000000000002|5.4|1.6|0.0|0.0|0.0|0.0|0.0|0.0|12.100000000000001|14.978571428571428|17.067741935483873|16.16|22.551612903225806|27.69333333333333|3.0|4.0|6.0|8.0|9.0|9.0
15|20|98.0|1.2000000000000002|108.6|56.1|28.900000000000002|9.100000000000001|22.0|0.0|0.0|0.0|0.0|0.0|11.974193548387097|17.079310344827586|14.393548387096773|16.986666666666668|24.229032258064517|28.13|3.0|4.0|6.0|8.0|9.0|9.0
15|21|39.199999999999996|2.5|19.599999999999998|55.6|39.7|30.2|11.600000000000001|0.0|0.0|0.0|0.0|0.0|10.538709677419355|14.782142857142857|14.490322580645161|15.956666666666667|22.496774193548386|26.6|3.0|4.0|6.0|8.0|9.0|9.0
15|22|1.9|7.6000000000000005|164.1|110.2|38.3|2.5000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|12.435483870967742|15.25357142857143|11.729032258064517|15.546666666666665|25.048387096774192|31.5|3.0|4.0|6.0|8.0|9.0|9.0
16|16|12.5|14.600000000000001|32.8|111.1|52.9|7.9|0.0|0.0|0.0|0.0|0.0|0.0|14.53225806451613|14.541379310344826|15.861290322580645|19.02|23.19677419354839|30.18|3.0|4.0|6.0|8.0|9.0|9.0
16|17|141.6|6.0|156.39999999999998|58.5|7.6|19.1|24.9|0.0|0.0|0.0|0.0|0.0|10.041935483870969|13.389285714285714|17.30322580645161|19.09333333333333|24.30322580645161|30.153333333333332|3.0|4.0|6.0|8.0|9.0|9.0
16|18|90.5|81.0|58.5|23.6|33.8|54.699999999999996|0.0|7.2|0.0|0.0|0.0|0.0|12.83548387096774|10.610714285714286|14.080645161290322|17.576666666666664|21.519354838709678|26.90666666666667|3.0|4.0|6.0|8.0|9.0|9.0
16|19|1.6|4.8|33.9|172.1|7.2|0.6000000000000001|0.0|0.0|0.0|0.0|0.0|0.0|12.551612903225807|15.432142857142859|17.403225806451612|16.516666666666666|22.706451612903226|27.9|3.0|4.0|6.0|8.0|9.0|9.0
16|20|100.9|0.7000000000000001|99.6|59.1|28.3|19.7|26.8|0.0|0.0|0.0|0.0|0.0|12.270967741935483|17.43103448275862|14.783870967741937|17.186666666666667|24.403225806451612|28.053333333333335|3.0|4.0|6.0|8.0|9.0|9.0
16|21|38.5|1.0|23.5|54.7|42.400000000000006|32.1|12.4|0.0|0.0|0.0|0.0|0.0|11.264516129032257|15.417857142857143|14.899999999999999|16.403333333333332|22.90967741935484|26.993333333333332|3.0|4.0|6.0|8.0|9.0|9.0
16|22|1.7000000000000002|8.899999999999999|158.0|117.7|43.7|6.800000000000001|0.0|0.0|0.0|0.0|0.0|0.0|12.919354838709678|15.646428571428572|12.238709677419354|16.013333333333332|25.383870967741935|31.78666666666667|3.0|4.0|6.0|8.0|9.0|9.0
17|16|12.4|25.2|27.3|72.6|66.7|11.2|0.0|1.3000000000000003|0.0|0.0|0.0|0.0|13.154838709677419|12.93448275862069|14.23225806451613|17.706666666666667|21.75483870967742|28.986666666666668|3.0|4.0|6.0|8.0|9.0|9.0
17|17|95.5|11.5|126.6|57.5|6.7|10.899999999999999|22.3|0.0|0.0|0.0|0.0|0.0|8.896774193548387|12.392857142857142|16.383870967741935|18.55|24.006451612903227|30.040000000000003|3.0|4.0|6.0|8.0|9.0|9.0
17|18|71.2|79.8|59.2|46.1|81.1|79.2|0.0|8.4|0.0|0.0|0.0|0.0|11.32258064516129|9.467857142857143|12.606451612903227|16.823333333333334|20.648387096774194|26.43|3.0|4.0|6.0|8.0|9.0|9.0
17|19|1.4|7.7|31.7|188.39999999999998|7.5|1.0|0.0|0.0|0.0|0.0|0.0|0.0|10.793548387096775|14.092857142857143|16.425806451612903|15.323333333333332|22.40967741935484|27.876666666666665|3.0|4.0|6.0|8.0|9.0|9.0
17|20|69.5|1.4|114.3|63.4|41.0|8.8|18.4|0.0|0.0|0.0|0.0|0.0|10.95483870967742|16.144827586206898|13.841935483870968|16.73|23.66774193548387|28.003333333333334|3.0|4.0|6.0|8.0|9.0|9.0
17|21|46.4|2.8000000000000003|25.700000000000003|79.3|35.900000000000006|27.5|19.5|0.0|0.0|0.0|0.0|0.0|8.851612903225806|13.775|13.754838709677419|15.33|21.951612903225808|26.183333333333334|3.0|4.0|6.0|8.0|9.0|9.0
17|22|0.0|8.9|127.10000000000001|108.4|45.0|4.800000000000001|0.0|0.0|0.0|3.4000000000000004|0.0|0.0|11.54516129032258|14.407142857142858|10.896774193548387|14.776666666666667|24.629032258064516|31.23|3.0|4.0|6.0|8.0|9.0|9.0
18|16|13.600000000000001|17.5|35.400000000000006|100.9|54.6|4.0|0.0|0.0|0.0|0.0|0.0|0.0|14.616129032258065|14.458620689655174|15.76774193548387|18.603333333333335|22.96451612903226|29.759999999999998|3.0|4.0|6.0|8.0|9.0|9.0
18|17|168.4|7.8|167.8|52.7|1.8|17.9|17.6|0.0|0.0|0.0|0.0|0.0|10.293548387096775|13.396428571428572|17.541935483870965|19.040000000000003|24.190322580645162|29.90666666666667|3.0|4.0|6.0|8.0|9.0|9.0
18|18|102.0|104.2|48.8|19.099999999999998|18.900000000000002|66.3|0.0|6.2|0.0|0.0|0.0|0.0|13.161290322580646|10.700000000000001|14.35483870967742|17.553333333333335|21.59032258064516|27.003333333333334|3.0|4.0|6.0|8.0|9.0|9.0
18|19|2.7|2.7|38.199999999999996|158.9|16.9|0.2|0.0|0.0|0.0|0.0|0.0|0.0|12.725806451612904|15.332142857142857|17.39032258064516|16.473333333333333|22.47741935483871|27.666666666666668|3.0|4.0|6.0|8.0|9.0|9.0
18|20|114.1|0.7000000000000001|87.9|60.900000000000006|43.8|20.9|17.0|0.0|0.0|0.0|0.0|0.0|12.22258064516129|17.599999999999998|14.69032258064516|17.013333333333332|24.23548387096774|27.83|3.0|4.0|6.0|8.0|9.0|9.0
18|21|44.9|2.0|29.2|79.5|49.2|22.599999999999998|8.6|0.0|0.1|0.0|0.0|0.0|11.451612903225806|15.22857142857143|14.729032258064517|16.226666666666667|22.870967741935484|26.793333333333333|3.0|4.0|6.0|8.0|9.0|9.0
18|22|1.5|8.0|188.7|126.2|44.1|4.0|0.0|0.0|0.0|0.0|0.0|0.0|12.922580645161291|15.653571428571428|12.103225806451613|15.946666666666665|25.016129032258064|31.62|3.0|4.0|6.0|8.0|9.0|9.0
19|16|12.6|11.9|35.5|87.1|56.7|4.7|0.0|0.0|0.0|0.0|0.0|0.0|15.306451612903226|15.193103448275863|16.493548387096773|19.42|23.56451612903226|30.36|3.0|4.0|6.0|8.0|9.0|9.0
19|17|144.20000000000002|4.9|161.5|51.8|2.2|13.600000000000001|17.0|0.0|0.0|0.0|0.0|0.0|11.17741935483871|14.475|18.551612903225806|20.206666666666667|25.37741935483871|31.19|3.0|4.0|6.0|8.0|9.0|9.0
19|18|97.6|83.69999999999999|50.4|20.6|36.9|51.50000000000001|0.0|1.0|0.0|0.0|0.0|0.0|14.019354838709678|11.725|15.290322580645162|18.653333333333332|22.66774193548387|28.013333333333332|3.0|4.0|6.0|8.0|9.0|9.0
19|19|0.9|3.2|33.0|171.0|10.799999999999999|0.4|0.0|0.0|0.0|0.0|0.0|0.0|13.596774193548388|16.321428571428573|18.406451612903226|17.493333333333332|23.690322580645162|28.816666666666666|3.0|4.0|6.0|8.0|9.0|9.0
19|20|106.6|0.6|95.8|67.7|29.599999999999998|25.2|10.9|0.0|0.0|0.0|0.0|0.0|13.080645161290322|18.379310344827587|15.51290322580645|17.94|25.13225806451613|28.826666666666664|3.0|4.0|6.0|8.0|9.0|9.0
19|21|41.6|1.1|20.2|58.3|43.0|28.799999999999997|4.4|0.0|0.0|0.0|0.0|0.0|12.02258064516129|16.010714285714286|15.635483870967741|17.126666666666665|23.72258064516129|27.756666666666668|3.0|4.0|6.0|8.0|9.0|9.0
19|22|2.6|8.0|172.7|113.0|44.4|7.3|0.0|0.0|0.0|0.0|0.0|0.0|13.790322580645162|16.54642857142857|12.941935483870967|16.803333333333335|26.12258064516129|32.626666666666665|3.0|4.0|6.0|8.0|9.0|9.0
